1741328534.1111772,0.9998398865911767,0.0003593381066733863,0.017890557774090547,0.003729203793857155,-0.0004377992262827684,0.9999903036266387,0.00438189280341273,0.00020367233537513525,-0.0178888097194991,-0.004389023675970141,0.9998303490882798,-0.0017803421837797064,0.0,0.0,0.0,1.0
1741328534.2116425,0.9998447890564718,0.0005178518005843938,0.017610497611709262,0.004091920125118393,-0.0005957192098310205,0.9999900689394288,0.00441668893398409,-0.0012236968105910299,-0.017608035530473708,-0.004426494327249354,0.9998351680315752,-0.001589935485996426,0.0,0.0,0.0,1.0
1741328534.4111278,0.9998384783867146,0.0008421082222215431,0.017952938229756233,0.0024086575180183516,-0.0009190258889058835,0.9999904330569304,0.004276585791081193,-0.002082959432765998,-0.017949165126960553,-0.004292394245059937,0.9998296869081704,-0.0010676791184405603,0.0,0.0,0.0,1.0
1741328534.5118108,0.9998361872067808,0.0007564049645965292,0.018083876889007713,0.00206085901227156,-0.0008596541700141738,0.9999833718461534,0.005702370200698271,-0.0013829230747835891,-0.018079262886390883,-0.0057169819596853836,0.9998202120235206,-0.0028885350287994665,0.0,0.0,0.0,1.0
1741328534.6122193,0.9998366180175693,0.000652952188908932,0.018064078294464426,-0.00045644779241595253,-0.0007522779872174274,0.9999846343672616,0.005492277050943593,-0.000266254085258402,-0.018060214534149088,-0.005504968920291248,0.9998217460968567,-0.0029286673283518065,0.0,0.0,0.0,1.0
1741328534.7123833,0.9998443048486523,0.00041082608647137524,0.017640784666280784,0.0019805980045752565,-0.00048634447814696803,0.9999907360932303,0.004276820871649502,0.0011097549500461066,-0.017638864214115053,-0.0042847344895892295,0.9998352421872265,-0.006048965543742784,0.0,0.0,0.0,1.0
1741328534.812594,0.9998355952882718,0.00023540817324132726,0.01813082947741735,0.0033772248480637528,-0.0003130251983590378,0.9999907993700882,0.004278222808300332,-0.0018901028686132326,-0.01812965553374931,-0.004283194854806406,0.9998264698596769,-0.004895741987136199,0.0,0.0,0.0,1.0
1741328534.911369,0.9998353467768708,5.651871647846253e-05,0.018145967629459463,0.006149364825249357,-0.00013144551418622054,0.9999914713414038,0.004127949434198887,0.004007438801182208,-0.018145579562292943,-0.0041296549600650925,0.9998268269516773,-0.0019090240749245382,0.0,0.0,0.0,1.0
1741328535.0125475,0.9998358158666933,0.0004958397661289998,0.018113405342739607,0.007369863510407111,-0.0005741701659951272,0.9999905060830961,0.004319499079059227,0.004847506738298661,-0.018111091596161276,-0.00432919006279899,0.9998266082049406,-0.0010611915998999647,0.0,0.0,0.0,1.0
1741328535.112591,0.9998390840523197,-0.0004741839524421553,0.01793268387603533,0.010824163154714312,0.00038823313925773054,0.9999884230552026,0.004796147474692626,0.0016873389833303532,-0.017934750526510067,-0.004788413635920011,0.9998276930643617,0.0008791587083923541,0.0,0.0,0.0,1.0
1741328535.2125373,0.9998384682899806,0.00040951819275973075,0.017968573187528588,0.006403855312704063,-0.0004896441671394328,0.999989956313214,0.004455055699586939,0.004273537911004089,-0.01796656829044876,-0.004463134273874643,0.9998286267437627,0.0003752449919351837,0.0,0.0,0.0,1.0
1741328535.3125613,0.9998402641389301,0.0005449100436175851,0.017864749638294836,0.0029489710692424793,-0.0006185350152003393,0.9999913380385069,0.004115976480951836,0.007340787208093415,-0.017862352057597623,-0.00412636898509358,0.999831940607005,-0.005075599050390055,0.0,0.0,0.0,1.0
1741328535.4115844,0.9998518722755907,0.0002784454287309398,0.01720918287250806,0.0067666388483641005,-0.00035101615679384185,0.9999910590332618,0.0042141002827935405,0.0017030861227305318,-0.017207855608816446,-0.004219516758941687,0.9998430303721016,-0.005753437518803327,0.0,0.0,0.0,1.0
1741328535.5126805,0.9998495660519275,0.0001628499332851055,0.017344127123373108,0.008203885360892988,-0.0002448088548320988,0.9999888145367409,0.004723438369289965,-0.0020794422089545047,-0.017343163909653087,-0.00472697379970673,0.9998384221384473,-0.002673549063854799,0.0,0.0,0.0,1.0
1741328535.6107285,0.999838008448517,-0.00022091395112316736,0.017997445894618675,0.005673718580227083,0.00013205461439198796,0.9999877974610875,0.0049383692148526085,0.0015064231950164854,-0.017998317234740175,-0.0049351925949840435,0.9998258370590192,-0.004987720542643239,0.0,0.0,0.0,1.0
1741328535.711647,0.9998388147328948,7.567133231585672e-05,0.017953797018170434,0.004852004743904544,-0.00016327915388716967,0.9999880881291837,0.004878210702492447,0.002211275108421874,-0.017953214014156515,-0.004880355887583558,0.9998269171376477,-0.0018396889112608278,0.0,0.0,0.0,1.0
1741328535.8125732,0.999834360385961,-0.000528050559085023,0.01819266209777232,0.010199806199836155,0.0004518312900697509,0.9999911055127897,0.00419341672080896,-0.0019521827508311867,-0.018194714619415863,-0.004184502110896381,0.9998257059617952,-0.002203130205136578,0.0,0.0,0.0,1.0
1741328535.9114535,0.9998398896526242,-0.0005182826716348822,0.017886487707223953,0.0033822021689589176,0.00042994679120980346,0.9999876948979588,0.004942185591769906,0.0001429301751618929,-0.017888829061319778,-0.004933704058722278,0.9998278093547287,-0.003951671638907421,0.0,0.0,0.0,1.0
1741328536.011181,0.9998459889316329,0.0004155785303563665,0.017544962576491532,0.0030335845771353818,-0.00048431491557584296,0.9999922243201003,0.003913660486203143,0.006409060750007126,-0.01754319971920551,-0.003921555026239452,0.9998384157201545,-0.0016769364364793496,0.0,0.0,0.0,1.0
1741328536.1108582,0.9998386033121748,0.00038583290021450853,0.01796158288495053,-0.003024153068871427,-0.00046122074652168684,0.9999911020578314,0.004193218404390851,0.0032515346487037725,-0.01795980518220656,-0.004200825887495962,0.9998298847602427,-0.004720292844647198,0.0,0.0,0.0,1.0
1741328536.2124307,0.9998411863701444,0.0009615787520658436,0.017795432117425836,-0.0010449769187908648,-0.001038201451240857,0.9999902288580685,0.004297013629784587,0.0033664930833624423,-0.017791126318729148,-0.004314806448902271,0.9998324150924592,-0.00438741523955117,0.0,0.0,0.0,1.0
1741328536.311547,0.9998481130893717,0.0007091341323673757,0.017414013908500607,0.006957610130633864,-0.0007827438456838942,0.999990786936926,0.004220586847791372,0.0038443257429214123,-0.017410860509899706,-0.0042335765081095555,0.9998394564960191,-0.002771008213602775,0.0,0.0,0.0,1.0
1741328536.4114885,0.9998445638626081,0.00047085760852806304,0.0176245966621527,0.008226154112851027,-0.0005381643545367743,0.9999925804838289,0.0038143618628257285,0.0028444109007836537,-0.017622669874867963,-0.003823253902837814,0.9998373988984789,-0.0005267081875023795,0.0,0.0,0.0,1.0
1741328536.5120835,0.9998362339367622,0.000573050025986903,0.018088032530370734,0.004380640634039272,-0.000654090312987616,0.9999897744344876,0.0044747281844962974,-0.000607103578244166,-0.018085283326906693,-0.004485826582736583,0.9998263848723213,-0.0034616367597639693,0.0,0.0,0.0,1.0
1741328536.6107578,0.999836675778231,0.0010914331342054906,0.018039693524293784,0.005060550113377713,-0.0011737387284723273,0.9999889484160116,0.004552513946913867,0.000656380778613837,-0.01803452539254008,-0.004572944298055629,0.999826907056573,-0.0017258576865007823,0.0,0.0,0.0,1.0
1741328536.7106476,0.9998331791320235,0.0009898982109349964,0.018238256722692994,0.0055715681198373725,-0.0010614961317479696,0.9999917673381677,0.0039164373925751625,0.007541044508173252,-0.018234229698924836,-0.003935143888050922,0.9998259986166929,-0.0014308297429327865,0.0,0.0,0.0,1.0
1741328536.8108287,0.9998424264100794,0.0006519916205363631,0.017739708490610243,0.005099535768616105,-0.0007332086654131981,0.9999892788949635,0.0045721439373619345,0.0033176950337515565,-0.01773653730179715,-0.00458443039621531,0.9998321850403118,-0.003809161122695401,0.0,0.0,0.0,1.0
1741328536.9124172,0.9998337288288314,-0.00024389458507250494,0.018233354372311994,0.008204966804229502,0.00015994593438558286,0.9999893821044205,0.004605441967663109,5.7282842355059225e-05,-0.018234284014816984,-0.004601759864531334,0.999823151708649,-0.0030406430707885608,0.0,0.0,0.0,1.0
1741328537.0114975,0.9998482337684815,0.0002345406821511049,0.017419943189248555,0.008366966072170972,-0.0003113907742166046,0.9999902316790853,0.004409034156737176,0.003410410500979451,-0.017418738927774416,-0.004413789423835081,0.9998385399638725,-0.0033499128435213197,0.0,0.0,0.0,1.0
1741328537.1113741,0.999841031527366,-7.309496537888839e-05,0.01782992797009155,0.007810468551687765,-5.595642683030956e-07,0.9999914677572137,0.004130909398718404,0.0003776534017030391,-0.01783007778949673,-0.004130262691351298,0.9998325006000359,-0.0046054052489958655,0.0,0.0,0.0,1.0
1741328537.2125509,0.999842244169581,-0.00011517440916959673,0.017761573939035477,0.007450510009301653,4.113712000769236e-05,0.9999913100617059,0.004168705891609981,0.001879611236129541,-0.017761899720292004,-0.004167317593951622,0.9998335603401187,-0.0054658343950263625,0.0,0.0,0.0,1.0
1741328537.312442,0.9998285724800803,-0.00021670126044386382,0.018514283486237744,0.010440276514362563,0.00013906048331610013,0.9999911923474096,0.0041947454974343825,0.0023765324443199318,-0.01851502942549737,-0.004191451797407215,0.9998197964719459,-0.0038401327337031594,0.0,0.0,0.0,1.0
1741328537.4124618,0.9998394910854471,0.00041831060915170176,0.017911367402534628,0.01015455823397774,-0.0004908718108219067,0.999991690703266,0.004046920964023454,0.0062949807142954,-0.017909525701694316,-0.004055063582483415,0.9998313884593154,-0.0036826925695507733,0.0,0.0,0.0,1.0
1741328537.5126855,0.9998345329851064,-0.00031204154116280683,0.01818816319838266,0.009281109745300107,0.00023818477381146055,0.9999917187124813,0.004062729928424692,0.0013627295777383797,-0.01818928031748197,-0.0040577255370936646,0.9998263273914114,-0.0036156924200428193,0.0,0.0,0.0,1.0
1741328537.6108735,0.9998387168002711,0.00010147132356554245,0.01795912277249749,0.008445256153329327,-0.00019089253114898524,0.9999875939097281,0.004977508078763673,-0.0031660557538814287,-0.017958394895666363,-0.004980133552737312,0.999826332081011,-0.005691500927724377,0.0,0.0,0.0,1.0
1741328537.7108428,0.9998415509014841,0.0003641961279835223,0.017797203490866952,0.006713584079198093,-0.00044476181686327717,0.9999896717096705,0.004523125126679326,0.0024766753437684154,-0.017795372371524728,-0.004530323958140212,0.9998313862281945,0.000326614624998639,0.0,0.0,0.0,1.0
1741328537.8119693,0.9998391567119446,0.0007156192720125465,0.01792061925842166,0.00416934505482363,-0.0007995933697379163,0.9999887329647628,0.004679165948287287,0.004539128237743663,-0.017917068844843464,-0.004692742544191439,0.9998284636933594,-0.004116181536239981,0.0,0.0,0.0,1.0
1741328537.911382,0.9998429586492404,0.00012843595733557904,0.017721217332291546,0.007146836282263069,-0.0002027168418859886,0.9999912017711423,0.004189902885361372,0.004017603576533953,-0.017720523282777595,-0.00419283728656468,0.9998341878382001,-0.0049616798315258465,0.0,0.0,0.0,1.0
1741328538.0123463,0.9998405849701637,0.00019555055634539606,0.017854030539374594,0.009254415247402874,-0.0002714773225794232,0.999990930518105,0.004250315470415721,0.0020111027205978594,-0.01785303746101298,-0.004254484870656272,0.9998315700216218,-0.0009421219989267175,0.0,0.0,0.0,1.0
